Goal,X,Y,C,Distance,Angle
0,10.0,68,18.0,15.720687007888682,0.31768371181991284
0,8.0,31,19.0,14.935946571945147,0.2852409034330836
0,11.0,35,15.0,15.115058716392735,0.37455292140405577
0,8.0,63,13.0,11.914801718870523,0.44610227378018025
0,26.0,38,12.0,28.392428568194024,0.24693951612773496
0,5.0,35,15.0,11.073617295175051,0.33830271298288245
0,18.0,23,27.0,25.791713785632776,0.20914598095671952
0,30.0,35,15.0,32.97442190547091,0.21149833552005232
0,7.0,52,2.0,7.464080653369174,0.9043227873413638
0,23.0,29,21.0,27.740674108608104,0.22966225809715926
0,23.0,59,9.0,24.848440594934726,0.28470459738532766
0,55.0,24,26.0,60.17202423053424,0.11665604752587538
1,3.0,47,3.0,3.704726710568541,1.5565115842075001
0,20.0,65,15.0,23.153023560649697,0.2860416529651169
0,27.0,62,12.0,29.40344367586899,0.23914323833670167
0,16.0,55,5.0,17.11147275952599,0.41461770573581336
0,8.0,66,16.0,13.368619973654724,0.3560705838299028
0,28.0,44,6.0,29.65754541427864,0.24352688777515585
0,20.0,35,15.0,23.153023560649697,0.2860416529651169
1,4.0,50,0.0,4.2,1.4336073198863475
0,15.0,58,8.0,16.586214155134982,0.4149516525809303
0,22.0,57,7.0,23.543842082378994,0.302978288145022
0,17.0,52,2.0,17.897276329095444,0.4024840245835908
0,12.0,27,23.0,19.55153446663458,0.24501763743033989
0,18.0,55,5.0,19.17739554788397,0.3722014026013878
0,19.0,43,7.0,20.462282375140852,0.3458233703036783
0,17.0,29,21.0,22.470981286984333,0.2598086117583337
0,28.0,48,2.0,29.42872746144488,0.24723403529212207
1,3.0,47,3.0,3.704726710568541,1.5565115842075001
0,13.0,45,5.0,14.031571544199888,0.49864447723339733
0,28.0,29,21.0,32.414232984909574,0.20456975457596893
0,28.0,76,26.0,33.911207586873104,0.1871325124481116
0,13.0,59,9.0,14.85075755643462,0.4494261620364326
0,8.0,57,7.0,9.553140844769327,0.6684012104010006
0,8.0,34,16.0,13.368619973654724,0.3560705838299028
0,11.0,55,5.0,11.998541578041891,0.5746282275003937
1,12.0,29,21.0,18.57639631360184,0.2712176259591417
0,13.0,50,0.0,13.65,0.5239396375264456
1,6.0,47,3.0,6.594884381094182,0.9925712015286787
0,22.0,63,13.0,24.597001849819016,0.27839123167800706
0,13.0,51,1.0,13.665467427058616,0.5228832076788991
0,6.0,71,21.0,15.03371211644017,0.21358878179238977
0,22.0,63,13.0,24.597001849819016,0.27839123167800706
0,24.0,25,25.0,29.985037935610485,0.2053323348595528
1,15.0,67,17.0,19.239672554386157,0.31255764826376803
0,14.0,51,1.0,14.71436373072244,0.4871742337477153
1,6.0,40,10.0,9.052071586106685,0.5922299939879683
1,5.0,47,3.0,5.600446410778341,1.1334130108600122
0,19.0,61,11.0,21.19256945252274,0.32338320072692645
0,22.0,52,2.0,23.136551169091735,0.31331845302661493
0,3.0,53,3.0,3.704726710568541,1.5565115842075001
0,12.0,47,3.0,12.75,0.5537770359226951
0,8.0,61,11.0,11.030979104322517,0.5164252962426095
0,27.0,50,0.0,28.35,0.25678076017614215
0,14.0,51,1.0,14.71436373072244,0.4871742337477153
0,11.0,66,16.0,15.542281042369552,0.3548588071854964
0,13.0,30,20.0,18.85,0.28430431212281077
0,28.0,34,16.0,31.185252925060585,0.22072390870195313
0,19.0,59,9.0,20.790021645010377,0.33549107635293407
0,4.0,70,20.0,13.661625086350451,0.17563183941533048
0,17.0,49,1.0,17.86183081321733,0.40397763645873547
0,18.0,25,25.0,24.92533851324792,0.22378029756517134
0,17.0,63,13.0,19.749050610092628,0.3339324098792254
0,25.0,40,10.0,27.04279016669693,0.26151962090499054
0,25.0,67,17.0,28.48095855128475,0.23635710977218513
0,17.0,41,9.0,18.78416886636191,0.3674420847340529
0,10.0,38,12.0,13.080137613954985,0.45351561115002464
0,14.0,33,17.0,18.390010875472587,0.31991607427082147
0,13.0,35,15.0,16.77453427073312,0.3568783542073093
0,24.0,32,18.0,27.783628272779637,0.2385540980304433
0,15.0,47,3.0,15.87025519643588,0.45032685635196196
0,22.0,30,20.0,26.506791582535975,0.24058818508984728
0,14.0,34,16.0,18.006943105369107,0.33324589215754935
1,8.0,55,5.0,9.006802984411284,0.7371524997587747
1,9.0,60,10.0,11.469633821530659,0.5296462355461417
0,10.0,41,9.0,12.019671376539376,0.5303396409372801
0,26.0,54,4.0,27.423530042647684,0.26421562813855315
0,27.0,78,28.0,33.68920450233279,0.18295945989874177
0,20.0,69,19.0,24.36231721327017,0.25902377958115674
1,4.0,50,0.0,4.2,1.4336073198863475
0,25.0,42,8.0,26.760091554402425,0.26691773044226424
0,17.0,45,5.0,18.14345612059621,0.39231452383640797
0,12.0,32,18.0,17.19447585708852,0.3158311044591509
0,28.0,33,17.0,31.408000573102388,0.21766091598521622
0,24.0,39,11.0,26.19470366314534,0.26761029998214175
0,15.0,51,1.0,15.763406992144814,0.4559455575313209
0,23.0,37,13.0,25.585640504001457,0.26900391356748554
0,14.0,59,9.0,15.821267332296738,0.42632836199012014
0,15.0,31,19.0,20.014619656640992,0.289401632596817
0,1.0,64,14.0,9.16037662981168,0.10856658067865858
0,22.0,54,4.0,23.245859846432868,0.31049489894234183
0,28.0,41,9.0,29.976365690323433,0.2384944121785898
0,22.0,71,21.0,26.83155791227934,0.23490672102192373
0,14.0,74,24.0,21.4347848134755,0.23671253284616733
1,12.0,46,4.0,12.86545762886031,0.545034060148062
0,8.0,57,7.0,9.553140844769327,0.6684012104010006
0,25.0,65,15.0,28.002232053891703,0.2443284781658152
0,16.0,51,1.0,16.812569702457743,0.428417211508841
0,9.0,34,16.0,14.052135069091813,0.35947975315199954
0,24.0,70,20.0,28.35559909435877,0.22920831127383148
0,27.0,74,24.0,32.35865417473354,0.19812530892869226
0,25.0,62,12.0,27.384347719089458,0.2552049744911656
0,16.0,64,14.0,19.106281689538655,0.3364137577148097
0,6.0,41,9.0,8.59723792854426,0.651159162376933
0,7.0,72,22.0,16.078323917622757,0.21606882460132645
0,14.0,58,8.0,15.592626462530292,0.4380367459389602
0,13.0,56,6.0,14.196214284097012,0.48821070949377143
0,12.0,67,17.0,16.758952831248138,0.33206626567067177
0,18.0,67,17.0,21.893206708931423,0.28864440517234924
0,20.0,73,23.0,25.777946000408953,0.23184491459743725
0,21.0,56,6.0,22.392241960107523,0.31941343087727586
0,27.0,27,23.0,32.05035101211842,0.20190227402910502
0,18.0,76,26.0,25.353895164254347,0.21636031343833936
0,28.0,70,20.0,32.145917314645104,0.20794555101391143
1,19.0,51,1.0,19.960586163737776,0.3625178205706539
0,10.0,32,18.0,15.720687007888682,0.31768371181991284
0,30.0,44,6.0,31.74051039287176,0.22792608052496452
0,17.0,32,18.0,21.342738812064397,0.2873574896602006
0,34.0,47,3.0,35.753216638506814,0.20373077925580463
0,31.0,40,10.0,33.19265732055811,0.21552247989627846
0,30.0,45,5.0,31.66721490753489,0.22895975327112925
0,18.0,53,3.0,19.000328944520934,0.3787722941698328
0,5.0,34,16.0,11.65,0.3043948372634069
0,7.0,69,19.0,14.37167352815948,0.27166474021544557
0,29.0,63,13.0,31.6007120172948,0.22249459590177284
0,30.0,62,12.0,32.451348200036314,0.21824435574994805
0,10.0,39,11.0,12.703247616259395,0.47905113154716705
0,28.0,59,9.0,29.976365690323433,0.2384944121785898
0,15.0,66,16.0,18.873857581321314,0.3244111338463662
0,11.0,33,17.0,15.984523765192382,0.33596709169430355
0,14.0,66,16.0,18.006943105369107,0.33324589215754935
0,11.0,34,16.0,15.542281042369552,0.3548588071854964
0,9.0,67,17.0,14.53977303811858,0.3360930094197185
0,10.0,28,22.0,17.740913167027227,0.24973250444438694
0,18.0,37,13.0,20.702958725747386,0.3216256265342819
0,31.0,29,21.0,35.29624625934038,0.19097428123597368
1,11.0,39,11.0,13.583997938751317,0.458874034466134
0,11.0,75,25.0,19.936524270795047,0.21667629414887685
0,13.0,71,21.0,19.30401512639275,0.2712737199954445
1,11.0,46,4.0,11.839024453053554,0.588192267514254
1,9.0,70,20.0,16.071792059381554,0.2752793134772887
0,13.0,62,12.0,15.721402609182173,0.40392351097823914
0,12.0,37,13.0,15.17110740849197,0.40228502943306477
0,19.0,55,5.0,20.21299087220889,0.3539821515299455
0,24.0,59,9.0,25.870108233248658,0.2741694777961256
0,11.0,45,5.0,11.998541578041891,0.5746282275003937
1,6.0,51,1.0,6.333442981506978,1.045705620550453
0,21.0,41,9.0,22.81282534014584,0.308193299690588
0,11.0,66,16.0,15.542281042369552,0.3548588071854964
0,26.0,71,21.0,30.52232789287213,0.21429322993676256
0,7.0,42,8.0,9.003471552684553,0.6717464204924444
0,11.0,44,6.0,12.190672663967318,0.5587877543959542
0,13.0,48,2.0,13.711765021323842,0.5197369931737656
0,10.0,42,8.0,11.717081547894082,0.5552607966192705
0,19.0,73,23.0,24.930002005615645,0.23568140763226528
1,11.0,64,14.0,14.704166076320002,0.39495477964297176
0,14.0,35,15.0,17.639515299463305,0.34677853070576053
1,8.0,50,0.0,8.4,0.8218212603970589
0,16.0,34,16.0,19.75854245636555,0.3153100776120756
0,10.0,46,4.0,10.817116066678771,0.6382251862369708
0,10.0,34,16.0,14.778700890132395,0.35868342997638314
0,25.0,24,26.0,31.219745354502813,0.19729014895433764
0,27.0,63,13.0,29.582511725680092,0.2363205341625181
0,29.0,32,18.0,32.62043071450774,0.20904015627460718
0,25.0,39,11.0,27.206341172601654,0.2584681483042706
0,22.0,69,19.0,26.194131022043848,0.2462482602502879
0,9.0,51,1.0,9.472328119316812,0.7362608907549515
0,10.0,66,16.0,14.778700890132395,0.35868342997638314
0,19.0,63,13.0,21.665756391134835,0.30992371857352585
0,12.0,37,13.0,15.17110740849197,0.40228502943306477
0,25.0,49,1.0,26.258046385822386,0.276906479649689
0,20.0,51,1.0,21.010057115581574,0.34479076913151024
0,28.0,47,3.0,29.46459740094882,0.24664752235410065
0,25.0,41,9.0,26.893958429357326,0.2643417647555585
0,12.0,62,12.0,14.818906842274163,0.42059329168604304
0,27.0,32,18.0,30.66940658049973,0.2201831234730513
0,8.0,69,19.0,14.935946571945147,0.2852409034330836
0,13.0,63,13.0,16.05381574579701,0.3881962225284794
1,11.0,58,8.0,12.66658991204815,0.5218037806113346
0,18.0,35,15.0,21.266699320769078,0.30537177937400134
0,27.0,57,7.0,28.71280202279116,0.2505002147733271
0,22.0,22,28.0,29.408332152640003,0.1960413114565165
0,20.0,29,21.0,25.046406927940783,0.24534391562807015
0,11.0,50,0.0,11.55,0.6137460607827115
0,9.0,38,12.0,12.253264871045593,0.4683200303619614
0,21.0,29,21.0,25.933086973979787,0.2401517639532775
0,29.0,48,2.0,30.477737776941385,0.23882130747035027
0,7.0,43,7.0,8.644362324659928,0.7201101384716242
0,9.0,41,9.0,11.114180131705622,0.5608366482848695
0,13.0,27,23.0,20.244134953116667,0.2469023268180388
1,10.0,45,5.0,10.991473968490304,0.6210728310993445
0,27.0,58,8.0,28.822950924567042,0.2486373002536444
0,20.0,64,14.0,22.88689581398054,0.29252713991186646
1,17.0,62,12.0,19.479797226870716,0.3428393688609002
0,22.0,34,16.0,25.3331798240963,0.26286752707765737
0,23.0,52,2.0,24.18496433737292,0.2999794084650179
0,10.0,53,3.0,10.679536506796538,0.6521383456057817
0,22.0,69,19.0,26.194131022043848,0.2462482602502879
0,10.0,35,15.0,14.3287298809071,0.380925130447818
0,22.0,37,13.0,24.597001849819016,0.27839123167800706
0,7.0,70,20.0,14.933937859787685,0.2512332492285382
0,24.0,36,14.0,26.79272289260649,0.2561036095715717
0,17.0,52,2.0,17.897276329095444,0.4024840245835908
0,12.0,58,8.0,13.63084736911099,0.4912343711700846
0,27.0,72,22.0,31.752362116856755,0.20565402701315313
0,12.0,45,5.0,13.012397934277908,0.5341519416725077
0,14.0,70,20.0,19.623710148695125,0.2817923532519773
1,4.0,44,6.0,5.73149195236284,1.0066170399962953
0,21.0,28,22.0,26.281029279691467,0.23394553924240452
0,23.0,34,16.0,26.29415334252084,0.2550606567820898
0,22.0,31,19.0,26.194131022043848,0.2462482602502879
0,9.0,54,4.0,9.80114789195633,0.6967688685774427
0,11.0,40,10.0,13.253395791267987,0.48035534705157945
0,4.0,76,26.0,17.414074767267998,0.10567195047355255
0,13.0,33,17.0,17.562032911938186,0.32654703564538545
1,7.0,51,1.0,7.378685519792803,0.9190449283339781
0,19.0,61,11.0,21.19256945252274,0.32338320072692645
0,24.0,56,6.0,25.5,0.28193327288425424
0,13.0,27,23.0,20.244134953116667,0.2469023268180388
0,21.0,30,20.0,25.596923643281826,0.24637756751258405
0,19.0,37,13.0,21.665756391134835,0.30992371857352585
0,20.0,58,8.0,21.634232133357543,0.3260437354536846
0,24.0,34,16.0,27.26169473822198,0.2475728667132947
0,18.0,59,9.0,19.784653143282544,0.35082550307332194
0,9.0,49,1.0,9.472328119316812,0.7362608907549515
0,22.0,22,28.0,29.408332152640003,0.1960413114565165
0,18.0,25,25.0,24.92533851324792,0.22378029756517134
0,25.0,59,9.0,26.893958429357326,0.2643417647555585
0,8.0,53,3.0,8.623369411082885,0.7896535819599936
0,13.0,32,18.0,17.97811169172113,0.3119750682558491
0,10.0,38,12.0,13.080137613954985,0.45351561115002464
0,8.0,45,5.0,9.006802984411284,0.7371524997587747
0,5.0,41,9.0,7.860343503944341,0.6711834202118175
0,25.0,60,10.0,27.04279016669693,0.26151962090499054
0,28.0,52,2.0,29.42872746144488,0.24723403529212207
0,13.0,64,14.0,16.40525830336115,0.372468920683269
0,9.0,60,10.0,11.469633821530659,0.5296462355461417
0,11.0,24,26.0,20.469794820661978,0.2054957580229888
0,4.0,55,5.0,5.310602602341847,1.1219612064374744
0,27.0,39,11.0,29.237732470217317,0.24179916535256413
0,14.0,57,7.0,15.388063555886426,0.4488778813145313
0,12.0,69,19.0,17.64319982316133,0.30025973949935153
1,6.0,67,17.0,12.719768079646736,0.3012999905051857
0,12.0,71,21.0,18.57639631360184,0.2712176259591417
0,13.0,32,18.0,17.97811169172113,0.3119750682558491
0,6.0,66,16.0,12.159358535712318,0.3304128075433245
0,10.0,38,12.0,13.080137613954985,0.45351561115002464
0,9.0,38,12.0,12.253264871045593,0.4683200303619614
0,18.0,57,7.0,19.43997170779834,0.36274320659889703
0,13.0,40,10.0,15.11861435449691,0.4347254180747608
1,19.0,51,1.0,19.960586163737776,0.3625178205706539
0,12.0,60,10.0,14.177799547179385,0.4569083224019794
0,23.0,55,5.0,24.367704036285403,0.29565803943299857
0,22.0,35,15.0,25.07334241779504,0.2682012800212975
1,9.0,34,16.0,14.052135069091813,0.35947975315199954
0,30.0,43,7.0,31.826914710665875,0.22671623065840432
0,31.0,53,3.0,32.608357824337,0.2231597954655369
0,26.0,78,28.0,32.8105166067223,0.18580070150706054
0,28.0,60,10.0,30.1099651278443,0.23643033935248386
0,26.0,72,22.0,30.818500936937216,0.2102581673068978
0,16.0,57,7.0,17.4052434628189,0.4016324095496548
0,21.0,45,5.0,22.288225591105274,0.32227713984129003
1,10.0,63,13.0,13.477852202780678,0.4284956183822145
0,20.0,43,7.0,21.48726366943916,0.33032684948266916
0,8.0,42,8.0,9.879271228182775,0.6307232983623592
0,28.0,81,31.0,35.64242556280366,0.16956537274787223
1,33.0,67,17.0,36.36928649286373,0.191345975437938
0,19.0,23,27.0,26.570754599747445,0.20780243185280284
0,28.0,35,15.0,30.974546001515503,0.22367951468861655
0,11.0,58,8.0,12.66658991204815,0.5218037806113346
0,17.0,52,2.0,17.897276329095444,0.4024840245835908
0,10.0,47,3.0,10.679536506796538,0.6521383456057817
0,12.0,51,1.0,12.616754733290174,0.5640811317617371
0,13.0,49,1.0,13.665467427058616,0.5228832076788991
0,11.0,53,3.0,11.713453803212783,0.5991380823077989
0,22.0,50,0.0,23.1,0.31427070504979715
0,13.0,25,25.0,21.22227603250886,0.22478665008704846
0,17.0,51,1.0,17.86183081321733,0.40397763645873547
0,29.0,39,11.0,31.27818728762906,0.2270133224752601
0,13.0,36,14.0,16.40525830336115,0.372468920683269
0,7.0,68,18.0,13.817108959547216,0.29428099981910055
0,8.0,72,22.0,16.58463143998081,0.23080912089374037
0,3.0,55,5.0,4.526035793053342,1.272510127702622
0,13.0,47,3.0,13.788582233137678,0.5145691046572908
0,21.0,63,13.0,23.613661300188078,0.28832362510707366
0,11.0,64,14.0,14.704166076320002,0.39495477964297176
0,22.0,46,4.0,23.245859846432868,0.31049489894234183
0,12.0,54,4.0,12.86545762886031,0.545034060148062
0,9.0,30,20.0,16.071792059381554,0.2752793134772887
0,13.0,60,10.0,15.11861435449691,0.4347254180747608
0,25.0,40,10.0,27.04279016669693,0.26151962090499054
1,10.0,59,9.0,12.019671376539376,0.5303396409372801
0,13.0,40,10.0,15.11861435449691,0.4347254180747608
0,19.0,47,3.0,20.04507420789457,0.3596291964810334
0,17.0,42,8.0,18.592000968158324,0.3746687972679463
1,11.0,52,2.0,11.622929923216434,0.6071775870131543
0,7.0,32,18.0,13.817108959547216,0.29428099981910055
0,18.0,37,13.0,20.702958725747386,0.3216256265342819
0,21.0,62,12.0,23.388939693795443,0.29371069986468024
0,25.0,66,16.0,28.235128829173064,0.24040255862222012
0,24.0,35,15.0,27.02040895323385,0.25190974809159156
0,18.0,55,5.0,19.17739554788397,0.3722014026013878
0,14.0,41,9.0,15.821267332296738,0.42632836199012014
0,10.0,60,10.0,12.349089035228468,0.504787111082435
0,12.0,31,19.0,17.64319982316133,0.30025973949935153
0,7.0,27,23.0,16.659081607339584,0.20094649516038748
0,14.0,66,16.0,18.006943105369107,0.33324589215754935
0,10.0,32,18.0,15.720687007888682,0.31768371181991284
0,15.0,69,19.0,20.014619656640992,0.289401632596817
0,22.0,41,9.0,23.829236244579892,0.2960190429979611
1,8.0,62,12.0,11.46298390472568,0.48035749383851156
0,11.0,70,20.0,17.38972397710786,0.28459853384550277
0,10.0,31,19.0,16.210259097250727,0.2989701177834974
0,18.0,65,15.0,21.266699320769078,0.30537177937400134
0,21.0,62,12.0,23.388939693795443,0.29371069986468024
0,23.0,53,3.0,24.22859880389289,0.2989394350368488
0,17.0,46,4.0,18.038361899019545,0.3966126372830685
0,24.0,33,17.0,27.516222487834334,0.2431141328477867
0,18.0,53,3.0,19.000328944520934,0.3787722941698328
0,19.0,25,25.0,25.730623777903247,0.22143679258991875
0,22.0,33,17.0,25.60688384009269,0.2574128756042204
0,27.0,55,5.0,28.535679420683156,0.2535383833048872
0,10.0,36,14.0,13.894603268895446,0.40423785554982494
0,4.0,62,12.0,8.85889383614004,0.44130133603682115
0,6.0,29,21.0,15.03371211644017,0.21358878179238977
0,18.0,57,7.0,19.43997170779834,0.36274320659889703
0,29.0,23,27.0,35.14548335134971,0.18044513032817397
0,18.0,32,18.0,22.228360263411243,0.280229343638815
0,13.0,59,9.0,14.85075755643462,0.4494261620364326
0,25.0,49,1.0,26.258046385822386,0.276906479649689
0,10.0,37,13.0,13.477852202780678,0.4284956183822145
0,20.0,59,9.0,21.799598620158125,0.3213172775937744
0,28.0,64,14.0,30.77612711177285,0.22651575948751368
0,25.0,57,7.0,26.64141512757909,0.26923167489538213
0,9.0,69,19.0,15.550723455839602,0.29404598468395515
0,22.0,31,19.0,26.194131022043848,0.2462482602502879
0,13.0,24,26.0,21.724007457188925,0.21455222164946441
0,30.0,54,4.0,31.607119451161633,0.2298123614854746
0,16.0,50,0.0,16.8,0.4290109148821801
0,20.0,42,8.0,21.634232133357543,0.3260437354536846
0,30.0,52,2.0,31.526813984289628,0.23095892231160217
0,27.0,53,3.0,28.41698435795044,0.25560420271061063
1,26.0,50,0.0,27.3,0.26654253461972943
0,4.0,43,7.0,6.192132104533947,0.8891188201608188
0,12.0,69,19.0,17.64319982316133,0.30025973949935153
0,28.0,62,12.0,30.41710045352778,0.23178243711250054
1,4.0,47,3.0,4.63060471212994,1.3148001881795657
0,9.0,44,6.0,10.223135526833241,0.6493495750213615
0,27.0,45,5.0,28.535679420683156,0.2535383833048872
1,13.0,55,5.0,14.031571544199888,0.49864447723339733
0,25.0,68,18.0,28.739389346330935,0.23221001418883105
0,22.0,40,10.0,23.997083156083782,0.29203194868912696
0,18.0,63,13.0,20.702958725747386,0.3216256265342819
0,26.0,59,9.0,27.91975107338889,0.25515723613473873
0,18.0,26,24.0,24.506529742091185,0.23139615280601758
0,4.0,48,2.0,4.396589587396122,1.3801151693681342
0,12.0,55,5.0,13.012397934277908,0.5341519416725077
1,9.0,29,21.0,16.60195771588399,0.2579165948692716
0,15.0,30,20.0,20.422108118409323,0.2782002560871615
0,6.0,26,24.0,16.824089871371942,0.16938027510108197
0,10.0,59,9.0,12.019671376539376,0.5303396409372801
0,31.0,54,4.0,32.65367513772377,0.2225534623258016
0,27.0,44,6.0,28.616996697766872,0.25213698550662195
0,7.0,64,14.0,11.697542476947882,0.41103848550828037
0,21.0,44,6.0,22.392241960107523,0.31941343087727586
0,9.0,50,0.0,9.45,0.7390235358439743
0,27.0,27,23.0,32.05035101211842,0.20190227402910502
0,11.0,39,11.0,13.583997938751317,0.458874034466134
0,10.0,44,6.0,11.200892821556682,0.6011698894359486
0,11.0,48,2.0,11.622929923216434,0.6071775870131543
0,10.0,27,23.0,18.268894328885914,0.235469255366503
0,11.0,57,7.0,12.413903495677738,0.541048218774014
0,15.0,42,8.0,16.586214155134982,0.4149516525809303
0,21.0,22,28.0,28.59095136577305,0.19810894003977406
0,15.0,70,20.0,20.422108118409323,0.2782002560871615
0,24.0,64,14.0,26.79272289260649,0.2561036095715717
0,10.0,68,18.0,15.720687007888682,0.31768371181991284
0,6.0,66,16.0,12.159358535712318,0.3304128075433245
0,20.0,77,27.0,27.367910040775858,0.2060057890986383
0,8.0,33,17.0,13.880291783676595,0.3304224511340032
0,12.0,55,5.0,13.012397934277908,0.5341519416725077
0,24.0,44,6.0,25.5,0.28193327288425424
0,11.0,51,1.0,11.568275584545868,0.612092356355344
0,22.0,68,18.0,25.894014752448104,0.25186453602476694
1,19.0,48,2.0,19.992311021990428,0.3614294030221847
0,15.0,28,22.0,21.27328136419015,0.25673243195727585
0,10.0,40,10.0,12.349089035228468,0.504787111082435
0,21.0,38,12.0,23.388939693795443,0.29371069986468024
0,14.0,79,29.0,23.904236026277854,0.19049468607831777
1,8.0,34,16.0,13.368619973654724,0.3560705838299028
0,5.0,62,12.0,9.40226036652889,0.4734809931229669
0,12.0,33,17.0,16.758952831248138,0.33206626567067177
0,10.0,58,8.0,11.717081547894082,0.5552607966192705
0,21.0,62,12.0,23.388939693795443,0.29371069986468024
1,9.0,50,0.0,9.45,0.7390235358439743
0,19.0,68,18.0,23.127743080551546,0.2730351404249318
0,30.0,37,13.0,32.613685777599564,0.21611749418697704
0,24.0,76,26.0,30.34221481698394,0.20058691578537374
0,29.0,60,10.0,31.136032181381108,0.22904747767244932
0,10.0,71,21.0,17.22128044019956,0.26503529037733264
0,20.0,50,0.0,21.0,0.34510504353084737
1,8.0,70,20.0,15.477725931156682,0.2654567711126684
0,8.0,73,23.0,17.148250639642516,0.21567089307558013
0,4.0,70,20.0,13.661625086350451,0.17563183941533048
0,23.0,59,9.0,24.848440594934726,0.28470459738532766
0,27.0,45,5.0,28.535679420683156,0.2535383833048872
0,8.0,73,23.0,17.148250639642516,0.21567089307558013
0,19.0,62,12.0,21.420609235033442,0.31679577481592847
1,7.0,30,20.0,14.933937859787685,0.2512332492285382
0,8.0,29,21.0,16.027554398597438,0.2473593957795706
0,14.0,64,14.0,17.288724649319857,0.3604273826581395
0,9.0,33,17.0,14.53977303811858,0.3360930094197185
0,14.0,60,10.0,16.072958657322552,0.413920005768173
0,3.0,57,7.0,5.533985905294664,0.9290767589440118
0,9.0,24,26.0,19.3626573589474,0.18905855885445644
0,5.0,60,10.0,8.355387483534201,0.5979823340415903
0,10.0,56,6.0,11.200892821556682,0.6011698894359486
0,24.0,39,11.0,26.19470366314534,0.26761029998214175
0,15.0,68,18.0,19.620206420932476,0.30086926405421544
1,9.0,39,11.0,11.850105484762572,0.49865017428260083
0,14.0,69,19.0,19.199283840810313,0.2941379108771195
1,13.0,56,6.0,14.196214284097012,0.48821070949377143
0,11.0,36,14.0,14.704166076320002,0.39495477964297176
0,25.0,31,19.0,29.01008445351375,0.22797859744767013
0,10.0,39,11.0,12.703247616259395,0.47905113154716705
0,21.0,40,10.0,22.98809474488915,0.3036819004236065
0,12.0,73,23.0,19.55153446663458,0.24501763743033989
0,17.0,63,13.0,19.749050610092628,0.3339324098792254
0,16.0,40,10.0,18.013605968822567,0.3764491646534234
0,19.0,34,16.0,22.49805547152909,0.28810953405214074
0,29.0,59,9.0,31.006854080993126,0.230919007567515
0,24.0,57,7.0,25.607469613376484,0.27964677433052354
1,21.0,42,8.0,22.654855991597035,0.31234119842074864
0,14.0,50,0.0,14.7,0.4880360972577503
0,23.0,38,12.0,25.378386473532945,0.27328991142302966
0,9.0,39,11.0,11.850105484762572,0.49865017428260083
0,22.0,72,22.0,27.167995877502634,0.22922448282251776
0,11.0,56,6.0,12.190672663967318,0.5587877543959542
0,19.0,69,19.0,23.46326916693409,0.2654619792086078
0,7.0,23,27.0,19.026954564511893,0.1531164188492157
0,19.0,48,2.0,19.992311021990428,0.3614294030221847
0,31.0,30,20.0,35.05,0.1936297158701916
0,8.0,59,9.0,10.23633235099369,0.5922585431147527
0,10.0,32,18.0,15.720687007888682,0.31768371181991284
0,17.0,46,4.0,18.038361899019545,0.3966126372830685
0,8.0,48,2.0,8.5,0.807278894490786
0,14.0,55,5.0,15.05498256392215,0.46730053223534024
0,21.0,54,4.0,22.20275883758593,0.3246572898667033
0,21.0,31,19.0,25.27300931824305,0.25260026044017875
0,14.0,35,15.0,17.639515299463305,0.34677853070576053
0,22.0,33,17.0,25.60688384009269,0.2574128756042204
1,4.0,45,5.0,5.310602602341847,1.1219612064374744
0,6.0,66,16.0,12.159358535712318,0.3304128075433245
0,27.0,27,23.0,32.05035101211842,0.20190227402910502
0,23.0,44,6.0,24.462880043036634,0.29344235678198977
0,6.0,60,10.0,9.052071586106685,0.5922299939879683
0,21.0,43,7.0,22.514550850505547,0.3160918009429641
0,12.0,46,4.0,12.86545762886031,0.545034060148062
0,31.0,50,0.0,32.55,0.2239441566207394
0,26.0,42,8.0,27.790825824361537,0.2574671749562088
0,23.0,28,22.0,28.06621634634779,0.22445498328352656
0,27.0,51,1.0,28.357450520101416,0.25664950874309495
0,11.0,34,16.0,15.542281042369552,0.3548588071854964
0,19.0,74,24.0,25.325135735075538,0.2284893666710632
1,13.0,54,4.0,13.895412912180769,0.5074894297819179
0,53.0,52,2.0,55.66518211593311,0.13127610269287746
0,28.0,64,14.0,30.77612711177285,0.22651575948751368
0,27.0,23,27.0,33.34254039511687,0.18674188336675349
0,18.0,56,6.0,19.298186443290465,0.36780864688627385
0,21.0,41,9.0,22.81282534014584,0.308193299690588
0,24.0,50,0.0,25.2,0.28845921237714006
0,11.0,61,11.0,13.583997938751317,0.458874034466134
0,10.0,66,16.0,14.778700890132395,0.35868342997638314
0,20.0,33,17.0,23.72978086708767,0.27267478070201756
0,8.0,28,22.0,16.58463143998081,0.23080912089374037
0,17.0,52,2.0,17.897276329095444,0.4024840245835908
0,20.0,67,17.0,23.72978086708767,0.27267478070201756
0,17.0,64,14.0,20.035780493906397,0.3248005783539739
0,10.0,63,13.0,13.477852202780678,0.4284956183822145
0,18.0,74,24.0,24.506529742091185,0.23139615280601758
0,19.0,29,21.0,24.17281530976481,0.25041398003209947
0,13.0,31,19.0,18.407742936058185,0.2978805122246868
0,26.0,32,18.0,29.70151511286924,0.2260854287772388
0,23.0,60,10.0,25.009448214624808,0.2811655264820829
0,12.0,60,10.0,14.177799547179385,0.4569083224019794
0,15.0,46,4.0,15.96316071459534,0.4455153283895856
